age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed,both_loans,multiple_loans,no_loans_no_default
0.7985076962177716,0.3333333333333333,0.25,0.0,0,0.1217167623174394,1,1,0.0,0.06451612903225806,0.3333333333333333,0.5370862804765677,0.1,0.10714463745132774,0.05454545454545454,0.0,0,1,1,0
1.1526795099383855,0.3333333333333333,0.25,0.5,0,0.558205751708779,1,0,0.0,0.06451612903225806,0.3333333333333333,0.07558685936624736,0.1,0.11114731124098512,0.05454545454545454,0.0,0,0,0,0
0.7205461547480596,0.3333333333333333,0.25,0.5,0,-0.043862026323099934,1,0,0.0,0.0967741935483871,0.3333333333333333,0.04269591919648951,0.1,-0.07571182173569636,0.10909090909090909,0.0,0,0,0,0
0.7472144018302211,0.75,0.25,0.25,0,-0.7517915874495472,1,0,0.0,0.0967741935483871,0.3333333333333333,-0.2404683349715158,0.0,0.20148205453303028,0.09090909090909091,0.0,0,0,0,0
1.0986122886681098,0.4166666666666667,0.25,0.0,0,-0.33862024188169726,1,0,0.0,0.0967741935483871,0.3333333333333333,0.4094556811528274,0.0,0.20148205453303028,0.03636363636363636,0.0,0,0,0,0
1.1349799328389845,0.0,0.25,0.0,0,-0.48026548118967005,1,0,0.0,0.0967741935483871,0.3333333333333333,0.41234794636497407,0.1,0.0648175000764709,0.07272727272727272,0.0,0,0,0,0
0.287682072451781,0.6666666666666666,0.5,0.25,0,-0.0388124213643085,1,0,0.0,0.0967741935483871,0.3333333333333333,0.23592950944142674,0.0,0.19047276902466106,0.03636363636363636,0.0,0,0,0,0
0.6649763035932491,0.0,0.25,0.25,0,1.0383444988362571,1,0,0.0,0.0967741935483871,0.3333333333333333,0.6479764126647697,0.0,-0.07250669078674801,0.05454545454545454,0.0,0,0,0,0
0.5436154465889816,0.6666666666666666,0.5,0.25,0,0.09501124730577638,1,0,0.0,0.0967741935483871,0.3333333333333333,0.29284863730957,0.0,0.1843037179979458,0.01818181818181818,0.0,0,0,0,0
0.6359887667199967,0.08333333333333333,0.5,0.25,1,-0.5497579779680538,0,0,0.0,0.0967741935483871,0.3333333333333333,-1.0877661953587194,0.0,0.20148205453303028,0.01818181818181818,0.0,0,0,0,0
0.7472144018302211,0.75,0.25,0.25,0,-0.21200149459499057,1,0,0.0,0.0967741935483871,0.3333333333333333,0.16453434538274336,0.1,0.20269786015392025,0.01818181818181818,0.0,0,0,0,0
1.1349799328389845,0.4166666666666667,0.25,0.25,0,1.2093399294099538,0,0,0.0,0.0967741935483871,0.3333333333333333,0.7332273514692829,0.0,-0.07250669078674801,0.05454545454545454,0.0,0,0,0,1
0.7731898882334819,0.3333333333333333,0.25,0.25,0,-0.023814818348637936,1,0,0.0,0.0967741935483871,0.3333333333333333,0.017297728590878973,0.0,-0.070907969423051,0.09090909090909091,0.0,0,0,0,0
1.1349799328389845,0.8333333333333334,0.0,0.25,0,-0.20517989491663569,1,1,0.0,0.6451612903225806,0.3333333333333333,-1.0250497214910927,0.2,0.2123714543322986,0.03636363636363636,0.0,0,1,1,0
1.1526795099383855,0.75,0.25,0.5,0,1.0122771133381376,1,1,0.0,0.6451612903225806,0.3333333333333333,0.12682959635850408,0.1,0.15415067982725836,0.05454545454545454,0.0,0,1,1,0
0.9382696385929302,0.08333333333333333,0.25,0.0,0,-0.19756081044019627,1,0,0.0,0.6451612903225806,0.3333333333333333,0.5033825070920674,0.1,0.07453305186256677,0.07272727272727272,0.0,0,0,0,0
0.7985076962177716,0.08333333333333333,0.5,0.25,0,-0.30707640795898783,1,0,0.0,0.6451612903225806,0.3333333333333333,-0.10088731712116986,0.0,0.2183702725615521,0.01818181818181818,0.0,0,0,0,0
0.6359887667199967,0.3333333333333333,0.5,0.5,0,1.8216760481183276,1,0,0.0,0.6451612903225806,0.3333333333333333,-2.1671471220989416,0.2,-0.04567003683318832,0.01818181818181818,0.0,0,0,0,0
0.5436154465889816,0.08333333333333333,0.5,0.0,0,-0.4038225747801592,1,0,0.0,0.6451612903225806,0.3333333333333333,-0.25162605184216896,0.2,0.20633643299782858,0.10909090909090909,0.0,0,0,0,0
0.8708283577973978,0.0,0.25,0.25,0,-0.3732001258908493,1,0,0.0,0.6451612903225806,0.3333333333333333,-0.612517446159836,0.1,0.22195236594405654,0.05454545454545454,0.0,0,0,0,0
0.4054651081081644,0.5833333333333334,0.5,0.25,0,0.9343648559324339,1,0,1.0,0.6451612903225806,0.3333333333333333,-0.4494956250246084,0.0,0.19660399607959742,0.01818181818181818,0.0,0,0,0,0
1.0799201556559572,0.0,0.25,0.25,0,-0.2557243056088222,1,0,0.0,0.6451612903225806,0.3333333333333333,0.25976042443431696,0.0,0.2111673602674941,0.01818181818181818,0.0,0,0,0,0
0.6359887667199967,0.08333333333333333,0.5,0.25,0,-0.0006924009277836827,1,0,0.0,0.6451612903225806,0.3333333333333333,-1.0129649822760212,0.2,0.2183702725615521,0.01818181818181818,0.0,0,0,0,0
0.6061358035703156,0.08333333333333333,0.25,0.25,0,0.8545883535047127,1,0,0.0,0.6451612903225806,0.3333333333333333,0.1937068790190799,0.0,0.12306009275722721,0.01818181818181818,0.0,0,0,0,0
1.0414538748281612,0.08333333333333333,0.25,0.0,0,-0.46472256490344216,1,1,0.0,0.6451612903225806,0.3333333333333333,-0.013172528556538781,0.1,0.19782574332991987,0.01818181818181818,0.0,0,1,1,0
1.0216512475319812,0.16666666666666666,0.25,0.5,0,-0.2593061316903013,1,0,0.0,0.6451612903225806,0.3333333333333333,0.3089910378691128,0.1,0.2111673602674941,0.01818181818181818,0.0,0,0,0,0
0.6359887667199967,0.08333333333333333,0.25,0.0,0,0.3791070383517219,1,0,0.0,0.6451612903225806,0.3333333333333333,-0.5276881934099834,0.1,0.19660399607959742,0.05454545454545454,0.0,0,0,0,0
0.8708283577973978,0.6666666666666666,0.0,0.25,0,-0.21973183156603424,1,1,0.0,0.6451612903225806,0.3333333333333333,-1.1546807841440325,0.0,-0.04567003683318832,0.01818181818181818,0.0,0,1,1,0
0.6649763035932491,0.75,0.5,0.5,0,-0.3523090403300512,0,0,0.0,0.6451612903225806,0.3333333333333333,-1.6912087573333916,0.4,0.19660399607959742,0.09090909090909091,0.0,0,0,0,1
0.8472978603872037,0.3333333333333333,0.25,0.5,0,-0.40278657365149667,1,0,0.0,0.6451612903225806,0.3333333333333333,-0.6705047038101853,0.1,0.22075975995893352,0.05454545454545454,0.0,0,0,0,0
0.9162907318741551,0.75,0.25,0.25,0,-0.03809312624248476,1,0,0.0,0.6451612903225806,0.3333333333333333,-1.2565870649337714,0.0,0.1880097135922634,0.03636363636363636,0.0,0,0,0,0
0.5436154465889816,0.3333333333333333,0.5,0.5,0,0.0565141118034948,1,0,0.0,0.6451612903225806,0.3333333333333333,-2.025316926659724,0.0,0.18677590714333486,0.03636363636363636,0.0,0,0,0,0
0.6649763035932491,0.08333333333333333,0.25,0.25,0,-0.14179723592174198,1,0,1.0,0.6451612903225806,0.3333333333333333,-2.1671471220989416,0.0,-0.04567003683318832,0.05454545454545454,0.0,0,0,0,0
0.6649763035932491,0.0,0.25,0.25,0,0.4379813781770341,1,0,0.0,0.6451612903225806,0.3333333333333333,-0.38335582252006334,0.0,0.12437501733853637,0.01818181818181818,0.0,0,0,0,0
0.7731898882334819,0.08333333333333333,0.25,0.25,0,0.792946318178484,1,0,0.0,0.6451612903225806,0.3333333333333333,0.659320833817743,0.0,0.12437501733853637,0.01818181818181818,0.0,0,0,0,0
0.9808292530117263,0.6666666666666666,0.25,0.0,0,-0.48026548118967005,1,0,0.0,0.6451612903225806,0.3333333333333333,-1.0129649822760212,0.1,0.10848064299406987,0.01818181818181818,0.0,0,0,0,0
0.6061358035703156,0.08333333333333333,0.5,0.25,0,2.419217710390807,0,0,0.0,0.6451612903225806,0.3333333333333333,0.35896240204633134,0.0,0.20391218938632222,0.05454545454545454,0.0,0,0,0,1
0.6061358035703156,0.0,0.5,0.25,0,-0.20348174125022012,1,0,0.0,0.03225806451612903,0.3333333333333333,0.6060366611521507,0.0,0.19782574332991987,0.01818181818181818,1.0,0,0,0,0
0.7205461547480596,0.3333333333333333,0.25,0.25,0,0.3614222663067668,1,1,0.0,0.03225806451612903,0.3333333333333333,1.2235188075108723,0.0,-0.07250669078674801,0.01818181818181818,1.0,0,1,1,0
0.5753641449035619,0.6666666666666666,0.5,0.5,0,0.6016108019588362,1,0,0.0,0.03225806451612903,0.3333333333333333,1.6120517235497631,0.0,0.11114731124098512,0.05454545454545454,1.0,0,0,0,0
0.6649763035932491,0.75,0.25,0.25,0,-0.48026548118967005,0,0,0.0,0.03225806451612903,0.3333333333333333,0.2290150480125942,0.0,0.16556488111169837,0.01818181818181818,1.0,0,0,0,1
1.001448540214462,0.0,0.25,0.0,0,0.08933031045567733,1,1,0.0,0.03225806451612903,0.3333333333333333,0.19729432681273593,0.1,0.06202420217085821,0.07272727272727272,1.0,0,1,1,0
0.6061358035703156,0.08333333333333333,0.25,0.25,0,1.1293961824340422,1,0,0.0,0.06451612903225806,0.3333333333333333,-0.6705047038101853,0.0,0.17185025692665923,0.03636363636363636,1.0,0,0,0,0
0.6649763035932491,0.5,0.25,0.5,0,0.3946203357163627,1,0,0.0,0.06451612903225806,0.3333333333333333,0.43518976743421567,0.0,-0.070907969423051,0.01818181818181818,1.0,0,0,0,0
0.6649763035932491,0.08333333333333333,0.25,0.25,0,0.8952719301411564,1,0,0.0,0.06451612903225806,0.3333333333333333,-0.9433716904768258,0.2,0.19904599973514933,0.01818181818181818,1.0,0,0,0,0
0.6649763035932491,0.3333333333333333,0.25,0.5,0,0.49358140981111326,1,0,0.0,0.6451612903225806,0.3333333333333333,-2.1671471220989416,0.5,0.18924199963852834,0.07272727272727272,1.0,0,0,0,0
0.9382696385929302,0.08333333333333333,0.0,0.25,0,-0.3080178060045068,1,0,0.0,0.6451612903225806,0.3333333333333333,0.07962319178870778,0.0,0.20633643299782858,0.07272727272727272,1.0,0,0,0,0
0.6359887667199967,0.3333333333333333,0.5,0.5,0,1.4798490012748327,0,0,0.0,0.6451612903225806,0.3333333333333333,-0.9433716904768258,0.0,0.08961215868968714,0.09090909090909091,1.0,0,0,0,1
0.5108256237659907,0.6666666666666666,0.25,0.25,0,1.3831313783490136,1,1,1.0,0.6451612903225806,0.3333333333333333,-2.1671471220989416,0.5,0.16934084532123347,0.05454545454545454,1.0,0,1,1,0
0.6061358035703156,0.0,0.25,0.25,0,-0.4735746282387474,1,0,0.0,0.6451612903225806,0.3333333333333333,0.5033825070920674,0.0,0.22195236594405654,0.05454545454545454,1.0,0,0,0,0
0.8708283577973978,0.0,0.25,0.25,0,0.3805273250149027,1,0,0.0,0.6451612903225806,0.3333333333333333,0.40072835303198395,0.1,0.2099618146121454,0.01818181818181818,1.0,0,0,0,0
0.6649763035932491,0.3333333333333333,0.5,0.5,0,0.47179731293624955,1,1,0.0,0.6451612903225806,0.3333333333333333,-2.1671471220989416,0.6,0.1256882151634967,0.05454545454545454,1.0,0,1,1,0
0.6931471805599453,0.08333333333333333,0.25,0.25,0,-0.5413972245775085,1,0,0.0,0.6451612903225806,0.3333333333333333,-2.1671471220989416,0.4,0.18924199963852834,0.14545454545454545,1.0,0,0,0,0
0.5108256237659907,0.3333333333333333,0.5,0.5,0,-0.41214945089207566,1,0,0.0,0.6451612903225806,0.3333333333333333,0.09956403199221851,0.0,0.18677590714333486,0.01818181818181818,1.0,0,0,0,0
0.6649763035932491,0.0,0.0,0.5,0,-0.22318681232955248,1,0,0.0,0.6451612903225806,0.3333333333333333,1.0920477136716031,0.1,0.2051250458115314,0.07272727272727272,1.0,0,0,0,0
0.5436154465889816,0.08333333333333333,0.25,0.25,0,0.571191669561162,1,0,0.0,0.6451612903225806,0.3333333333333333,-0.41587901422562346,0.0,0.0,0.01818181818181818,2.0,0,0,0,0
0.7472144018302211,0.6666666666666666,0.25,0.25,0,1.4059561711838802,0,0,0.0,0.12903225806451613,1.0,1.135018878957035,0.4,0.4231646852075652,0.09090909090909091,0.0,0,0,0,1
0.5436154465889816,0.0,0.25,0.25,0,-0.11893008537581318,1,0,0.0,0.22580645161290322,1.0,-1.3036545757917575,0.0,0.004454350349380375,0.03636363636363636,0.0,0,0,0,0
0.8472978603872037,0.3333333333333333,0.25,0.5,0,-0.3308813882647391,0,0,0.0,0.22580645161290322,1.0,-0.5203216775932208,0.0,0.14002070806427244,0.05454545454545454,0.0,0,0,0,1
0.5753641449035619,0.0,0.5,0.25,0,1.885432291738509,0,0,0.0,0.22580645161290322,1.0,-0.17082842366904286,0.0,0.02061928720273561,0.03636363636363636,0.0,0,0,0,1
1.1526795099383855,0.4166666666666667,0.0,0.0,0,0.09689774369924738,0,0,1.0,0.2903225806451613,1.0,-0.5808316270856952,0.2,0.013303965626362886,0.03636363636363636,0.0,0,0,0,1
0.20067069546215124,0.5833333333333334,0.5,0.5,0,0.3983451683316965,0,0,0.0,0.3225806451612903,1.0,-0.2685995852218747,0.0,-0.03945883674054767,0.01818181818181818,0.0,0,0,0,1
0.9162907318741551,0.3333333333333333,0.25,0.5,0,0.6185332702796512,0,0,0.0,0.3225806451612903,1.0,0.4436227056734025,0.0,0.013303965626362886,0.07272727272727272,0.0,0,0,0,1
0.7985076962177716,0.3333333333333333,0.5,0.5,0,1.1776561881695966,0,0,0.0,0.45161290322580644,1.0,0.11134041931604374,0.0,0.01916049773907579,0.03636363636363636,0.0,0,0,0,1
0.6649763035932491,0.3333333333333333,0.25,0.5,0,1.089689865628967,0,0,0.0,0.45161290322580644,1.0,0.13448513613983226,0.0,0.017699577099400857,0.03636363636363636,0.0,0,0,0,1
1.2685113254635072,0.25,0.25,0.0,0,-0.40797734575293404,0,0,1.0,0.45161290322580644,1.0,-1.0622056983791843,0.1,-0.11166340598794192,0.01818181818181818,0.0,0,0,0,1
0.8708283577973978,0.8333333333333334,0.25,0.25,0,0.14413854695067227,0,0,0.0,0.5161290322580645,1.0,0.3280241263009416,0.0,-0.09026341237600712,0.03636363636363636,0.0,0,0,0,1
0.9382696385929302,0.3333333333333333,0.25,0.5,0,-0.48026548118967005,1,0,0.0,0.5483870967741935,1.0,-0.4359130732587394,0.0,0.024982930490509047,0.03636363636363636,0.0,0,0,0,0
0.9597758438138939,0.75,0.25,0.25,0,-0.48026548118967005,1,0,0.0,0.5483870967741935,1.0,-0.9322295139235839,0.0,0.0703807967617996,0.03636363636363636,0.0,0,0,0,0
1.1349799328389845,0.4166666666666667,0.25,0.25,0,-0.11581663666502345,0,1,0.0,0.5483870967741935,1.0,-0.8678641379686806,0.0,0.03509131981127019,0.01818181818181818,0.0,0,0,0,0
1.0608719606852626,0.75,0.25,0.25,0,-0.28290604703117483,1,0,0.0,0.5483870967741935,1.0,-0.7976598792954321,0.1,0.03365350504164258,0.05454545454545454,0.0,0,0,0,0
0.5436154465889816,0.3333333333333333,0.5,0.5,0,0.030672024429200945,0,0,0.0,0.5483870967741935,1.0,-0.2572519457243373,0.5,0.02061928720273561,0.03636363636363636,0.0,0,0,0,1
0.47692407209030935,0.6666666666666666,0.25,0.25,0,-0.11116456392155652,0,0,0.0,0.5806451612903226,1.0,0.6683046112522543,0.5,0.024982930490509047,0.01818181818181818,0.0,0,0,0,1
0.8938178760220965,0.08333333333333333,0.25,0.25,0,0.28373763613762004,1,0,0.0,0.6774193548387096,1.0,-0.7411742771608748,0.1,0.02932761509451992,0.01818181818181818,0.0,0,0,0,0
0.7985076962177716,0.0,0.5,0.25,0,0.1483245300401798,1,0,0.0,0.6774193548387096,1.0,-0.9660355500540377,0.4,0.02932761509451992,0.3090909090909091,0.0,0,0,0,0
1.001448540214462,0.75,0.25,0.25,0,0.21915568300369015,0,0,0.0,0.6774193548387096,1.0,0.5007422415318911,0.6,-0.07892725858967085,0.03636363636363636,0.0,0,0,0,1
0.9808292530117263,0.5,0.25,0.25,0,0.5292735478456129,0,0,0.0,0.7741935483870968,1.0,0.8059499447624687,0.2,-0.07571182173569636,0.05454545454545454,0.0,0,0,0,1
1.1871656860095547,0.3333333333333333,0.25,0.5,0,0.9289119080603844,0,0,0.0,0.7741935483870968,1.0,0.00435256399884194,0.0,0.03509131981127019,0.03636363636363636,0.0,0,0,0,1
1.001448540214462,0.25,0.25,0.25,0,1.1280529237107708,0,0,0.0,0.7741935483870968,1.0,-1.422944770738712,0.2,0.02932761509451992,0.03636363636363636,0.0,0,0,0,1
0.5753641449035619,0.3333333333333333,0.5,0.5,0,0.04863359162451993,0,0,1.0,0.7741935483870968,1.0,0.14962260588706056,0.0,0.030771658666753687,0.01818181818181818,0.0,0,0,0,1
0.9597758438138939,0.75,0.25,0.25,0,1.116561781662501,0,1,0.0,0.9032258064516129,1.0,-0.20772325387690538,0.0,0.05500662951221158,0.01818181818181818,0.0,0,0,0,0
0.6649763035932491,0.75,0.5,0.5,0,1.7650163911003287,1,0,0.0,0.9032258064516129,1.0,-0.565357430503098,0.0,-0.09352605801082348,0.05454545454545454,0.0,0,0,0,0
0.6931471805599453,0.75,0.25,0.5,0,0.0525816145187067,1,1,0.0,0.9354838709677419,1.0,-0.807392316213663,0.0,0.09097177820572679,0.01818181818181818,0.0,0,1,1,0
0.5108256237659907,0.3333333333333333,0.5,0.5,0,0.967262119463058,1,0,0.0,0.967741935483871,1.0,-0.49854223232918093,0.1,0.05218575317057025,0.01818181818181818,0.0,0,0,0,0
0.7985076962177716,0.0,0.25,0.25,0,1.0232834154266337,1,0,0.0,0.967741935483871,1.0,-0.7976598792954321,0.2,0.07176679836967664,0.03636363636363636,0.0,0,0,0,0
0.6061358035703156,0.3333333333333333,0.25,0.5,0,0.307428714548397,0,0,0.0,0.06451612903225806,0.16666666666666666,-1.0877661953587194,0.1,-0.01197619104671565,0.07272727272727272,0.0,0,0,0,1
0.6931471805599453,0.75,0.5,0.25,0,-0.22059445831782254,1,1,0.0,0.06451612903225806,0.16666666666666666,-1.0372822899267273,0.0,0.12699969076130752,0.01818181818181818,0.0,0,1,1,0
1.0799201556559572,0.6666666666666666,0.25,0.25,0,0.0727350676270336,0,0,0.0,0.06451612903225806,0.16666666666666666,-0.12037636270865423,0.0,0.1256882151634967,0.03636363636363636,0.0,0,0,0,1
0.8938178760220965,0.08333333333333333,0.25,0.25,0,-0.19587553513085668,1,0,0.0,0.06451612903225806,0.16666666666666666,0.04269591919648951,0.0,0.10848064299406987,0.03636363636363636,0.0,0,0,0,0
0.5436154465889816,0.3333333333333333,0.5,0.5,0,0.33701592979395756,1,0,0.0,0.06451612903225806,0.16666666666666666,-0.274322061495941,0.0,0.11513402748480654,0.05454545454545454,0.0,0,0,0,0
0.9382696385929302,0.75,0.25,0.25,0,-0.13940727262520278,1,0,0.0,0.06451612903225806,0.16666666666666666,0.3919241875784043,0.0,-0.0029806281381377893,0.05454545454545454,0.0,0,0,0,0
0.9597758438138939,0.75,0.25,0.25,0,-0.1506096302231054,1,1,0.0,0.06451612903225806,0.16666666666666666,-0.7784746385740835,0.0,0.12699969076130752,0.01818181818181818,0.0,0,1,1,0
0.7205461547480596,0.08333333333333333,0.25,0.0,0,-0.38533681089591754,1,0,0.0,0.06451612903225806,0.16666666666666666,0.5216717170753811,0.0,0.08961215868968714,0.07272727272727272,0.0,0,0,0,0
0.5753641449035619,0.0,0.5,0.25,0,-0.4791472255517521,0,0,0.0,0.06451612903225806,0.16666666666666666,-1.2116356770715049,0.0,0.03796076223922301,0.01818181818181818,0.0,0,0,0,1
0.9382696385929302,0.6666666666666666,0.0,0.25,0,-0.7037587439954662,0,0,0.0,0.06451612903225806,0.16666666666666666,-0.46326520574836527,0.0,0.04652001563489291,0.03636363636363636,0.0,0,0,0,1
0.9597758438138939,0.75,0.0,0.25,0,-0.34544121838837943,0,0,0.0,0.06451612903225806,0.16666666666666666,-0.7976598792954321,0.1,0.057819570888826236,0.03636363636363636,0.0,0,0,0,1
0.7472144018302211,0.08333333333333333,0.25,0.25,0,0.1332934338767934,1,0,0.0,0.06451612903225806,0.16666666666666666,-0.596549042981105,0.0,0.1256882151634967,0.01818181818181818,0.0,0,0,0,0
1.1349799328389845,0.6666666666666666,0.0,0.25,0,-0.2620009458070815,1,0,0.0,0.06451612903225806,0.16666666666666666,-0.769018303332048,0.1,0.09503958042505221,0.03636363636363636,0.0,0,0,0,0
0.7205461547480596,0.08333333333333333,0.25,0.25,0,-0.021690547767557192,1,0,0.0,0.06451612903225806,0.16666666666666666,-1.5793604571968225,0.0,0.10312587785640992,0.03636363636363636,0.0,0,0,0,0
1.1169614273363062,0.25,0.25,0.25,0,-0.47468666616263083,0,0,0.0,0.06451612903225806,0.16666666666666666,0.13448513613983226,0.0,0.03509131981127019,0.03636363636363636,0.0,0,0,0,1
0.9162907318741551,0.0,0.25,0.25,0,0.32057515593966684,1,1,0.0,0.06451612903225806,0.16666666666666666,-0.3153234121282365,0.0,0.03796076223922301,0.01818181818181818,0.0,0,1,1,0
0.7731898882334819,0.08333333333333333,0.25,0.75,0,-0.48026548118967005,0,0,0.0,0.06451612903225806,0.16666666666666666,1.1503235255128856,0.0,0.016236519047640573,0.05454545454545454,0.0,0,0,0,1
1.0608719606852626,0.75,0.25,0.25,0,-0.20858487798931993,0,1,0.0,0.06451612903225806,0.16666666666666666,-1.2565870649337714,0.0,0.030771658666753687,0.05454545454545454,0.0,0,0,0,0
0.6931471805599453,0.08333333333333333,0.5,0.0,0,-0.13622951424105273,0,0,0.0,0.06451612903225806,0.16666666666666666,-0.08651581228351685,0.0,0.05641408928009124,0.01818181818181818,0.0,0,0,0,1
0.7731898882334819,0.6666666666666666,0.5,0.5,0,0.38147306335232806,1,0,0.0,0.06451612903225806,0.16666666666666666,0.06337917978631794,0.0,0.08552217343816193,0.03636363636363636,0.0,0,0,0,0
1.0799201556559572,0.5,0.25,0.5,0,-0.07172817404453542,1,0,0.0,0.06451612903225806,0.16666666666666666,-0.6620120837645318,0.0,0.09503958042505221,0.03636363636363636,0.0,0,0,0,0
0.3677247801253175,0.75,0.5,0.25,0,1.0522158656227625,0,0,0.0,0.06451612903225806,0.16666666666666666,-0.5351093777476001,0.0,-0.30570057795445915,0.01818181818181818,0.0,0,0,0,1
1.0414538748281612,0.75,0.25,0.25,0,0.5007385817167415,1,0,0.0,0.06451612903225806,0.16666666666666666,-0.29754516610695253,0.0,0.024982930490509047,0.03636363636363636,0.0,0,0,0,0
0.9597758438138939,0.0,0.0,0.25,0,-0.27194453056202406,1,0,0.0,0.06451612903225806,0.16666666666666666,0.03430132635346301,0.0,0.12437501733853637,0.07272727272727272,0.0,0,0,0,0
1.001448540214462,0.08333333333333333,0.5,0.25,0,-0.7517915874495472,1,0,0.0,0.06451612903225806,0.16666666666666666,-0.9212101186739734,0.0,0.03652707023737432,0.01818181818181818,0.0,0,0,0,0
